Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Gain/Loss
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,341,170,10/13/18,13.0,Michigan,171
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,325,170,10/13/18,9.5,Florida,155
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,299,170,11/28/18,12.5,Florida,129
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,241,170,11/28/18,9.0,Maryland,71
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,225,170,11/28/18,8.0,Indiana,55
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,229,170,11/28/18,8.0,California,59
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,350,170,11/28/18,6.0,New Jersey,180
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,340,170,11/28/18,6.0,New York,170
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,275,170,11/28/18,12.0,Florida,105
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,275,170,11/28/18,4.5,New York,105
1/18/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,240,170,11/28/18,11.0,New York,70
1/19/19,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2499,190,9/9/17,12.0,Tennessee,2309
1/19/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,982,190,6/23/18,9.5,New York,792
1/19/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1022,190,6/23/18,9.5,California,832
1/19/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,879,190,6/23/18,10.5,Minnesota,689
1/19/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,799,190,6/23/18,11.5,Massachusetts,609
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,700,170,12/19/18,9.5,California,530
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,630,170,12/19/18,9.0,Wisconsin,460
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,600,170,12/19/18,8.0,Texas,430
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,670,170,12/19/18,9.5,California,500
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,600,170,12/19/18,10.5,Texas,430
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,619,170,12/19/18,8.5,New York,449
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,683,170,12/19/18,9.5,California,513
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,365,170,12/19/18,6.0,Michigan,195
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,382,170,12/19/18,10.5,Texas,212
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,399,170,12/19/18,12.0,Massachusetts,229
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,420,170,12/19/18,9.5,Texas,250
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,392,170,12/19/18,10.0,New York,222
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,380,170,12/19/18,6.0,New York,210
1/19/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,399,170,12/19/18,10.5,New Jersey,229
1/19/19,Off-White,Nike-Air-Max-90-Off-White-Black,540,160,2/7/19,7.0,New Jersey,380
1/19/19,Off-White,Nike-Air-Max-90-Off-White-Black,557,160,2/7/19,7.5,Georgia,397
1/19/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,750,160,2/7/19,9.0,Florida,590
1/19/19,Off-White,Nike-Air-Max-97-Off-White-Black,800,190,10/18/18,9.0,Virginia,610
1/19/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,768,160,7/27/18,9.0,Florida,608
1/19/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,775,160,7/27/18,10.0,New York,615
1/19/19,Off-White,Nike-Air-Presto-Off-White-White-2018,592,160,8/3/18,10.0,North Carolina,432
1/19/19,Off-White,Nike-Air-Presto-Off-White-White-2018,598,160,8/3/18,11.0,New Jersey,438
1/19/19,Off-White,Nike-Air-Presto-Off-White-White-2018,480,160,8/3/18,7.0,Illinois,320
1/19/19,Off-White,Nike-Air-VaporMax-Off-White-2018,570,250,4/14/18,11.0,New Jersey,320
1/19/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,569,130,10/3/18,13.0,California,439
1/19/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,612,130,10/3/18,9.0,Texas,482
1/19/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,610,130,10/3/18,5.0,California,480
1/19/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,535,130,10/3/18,10.0,Florida,405
1/19/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,525,130,10/3/18,9.0,Pennsylvania,395
1/19/19,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,736,130,8/25/18,7.5,Oregon,606
1/19/19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,365,200,6/14/18,9.5,Pennsylvania,165
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,329,170,10/13/18,9.5,California,159
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,298,170,10/13/18,5.5,New York,128
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,337,170,10/13/18,10.5,Michigan,167
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,280,170,10/13/18,6.0,Nevada,110
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,338,170,10/13/18,10.5,New York,168
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,346,170,10/13/18,13.0,California,176
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,250,170,11/28/18,11.0,New Jersey,80
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,243,170,11/28/18,8.5,New Jersey,73
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,245,170,11/28/18,10.5,Arizona,75
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,243,170,11/28/18,8.5,Montana,73
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,268,170,11/28/18,4.0,New York,98
1/19/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,242,170,11/28/18,10.5,New York,72
1/20/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,830,190,6/23/18,11.0,Minnesota,640
1/20/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,847,190,6/23/18,7.0,Oregon,657
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,635,170,12/19/18,9.0,Georgia,465
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,741,170,12/19/18,9.5,California,571
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,603,170,12/19/18,8.0,Louisiana,433
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,435,170,12/19/18,5.0,New York,265
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,601,170,12/19/18,8.0,Louisiana,431
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,635,170,12/19/18,8.5,California,465
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,740,170,12/19/18,9.5,California,570
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,449,170,12/19/18,4.5,Illinois,279
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,440,170,12/19/18,5.0,Florida,270
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,400,170,12/19/18,10.5,California,230
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,410,170,12/19/18,11.0,Texas,240
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,391,170,12/19/18,12.0,California,221
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,396,170,12/19/18,13.0,New York,226
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,420,170,12/19/18,9.5,California,250
1/20/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,357,170,12/19/18,5.5,California,187
1/20/19,Off-White,Nike-Air-Max-90-Off-White,1085,160,9/9/17,9.5,California,925
1/20/19,Off-White,Nike-Air-Max-90-Off-White-Black,700,160,2/7/19,9.0,California,540
1/20/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,670,160,2/7/19,11.0,Virginia,510
1/20/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,700,160,2/7/19,9.0,California,540
1/20/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,680,160,2/7/19,11.5,Texas,520
1/20/19,Off-White,Nike-Air-Max-97-Off-White,915,190,11/1/17,9.5,California,725
1/20/19,Off-White,Nike-Air-Max-97-Off-White-Elemental-Rose-Queen,900,190,8/25/18,10.0,Florida,710
1/20/19,Off-White,Nike-Air-Max-97-Off-White-Menta,735,190,10/18/18,10.5,New Jersey,545
1/20/19,Off-White,Nike-Air-Max-97-Off-White-Menta,875,190,10/18/18,11.0,California,685
1/20/19,Off-White,Nike-Air-Presto-Off-White,1400,160,9/9/17,12.0,Nevada,1240
1/20/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,769,160,7/27/18,9.0,Texas,609
1/20/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,758,160,7/27/18,11.0,Pennsylvania,598
1/20/19,Off-White,Nike-Air-Presto-Off-White-White-2018,602,160,8/3/18,11.0,Michigan,442
1/20/19,Off-White,Nike-Air-Presto-Off-White-White-2018,540,160,8/3/18,4.0,California,380
1/20/19,Off-White,Nike-Air-Presto-Off-White-White-2018,565,160,8/3/18,8.0,New York,405
1/20/19,Off-White,Nike-Air-VaporMax-Off-White-2018,590,250,4/14/18,11.0,New York,340
1/20/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,582,130,10/3/18,11.5,California,452
1/20/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,569,130,10/3/18,4.5,Oregon,439
1/20/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,479,130,10/3/18,15.0,New York,349
1/20/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,535,130,10/3/18,10.0,Oregon,405
1/20/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,520,130,10/3/18,9.0,Minnesota,390
1/20/19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,315,200,6/14/18,8.5,Hawaii,115
1/20/19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,265,200,6/14/18,12.0,Illinois,65
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,290,170,10/13/18,8.0,Texas,120
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,339,170,10/13/18,11.0,New York,169
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,329,170,10/13/18,9.5,Florida,159
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,334,170,10/13/18,10.0,California,164
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,239,170,11/28/18,10.0,Maryland,69
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,230,170,11/28/18,10.0,Illinois,60
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,330,170,11/28/18,7.0,New York,160
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,227,170,11/28/18,8.5,New York,57
1/20/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,333,170,11/28/18,6.5,California,163
1/21/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1115,190,6/23/18,8.5,Missouri,925
1/21/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,841,190,6/23/18,7.0,California,651
1/21/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,876,190,6/23/18,10.5,Texas,686
1/21/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,800,190,6/23/18,11.5,Massachusetts,610
1/21/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,912,190,6/23/18,7.5,California,722
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,686,170,12/19/18,9.5,California,516
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,540,170,12/19/18,12.0,Florida,370
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,686,170,12/19/18,9.5,California,516
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,600,170,12/19/18,8.5,Virginia,430
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,406,170,12/19/18,8.0,New York,236
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,430,170,12/19/18,8.0,California,260
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,395,170,12/19/18,10.5,Tennessee,225
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,390,170,12/19/18,6.0,Georgia,220
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,410,170,12/19/18,10.0,New York,240
1/21/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,384,170,12/19/18,13.0,Georgia,214
1/21/19,Off-White,Nike-Air-Max-90-Off-White,1099,160,9/9/17,9.5,Massachusetts,939
1/21/19,Off-White,Nike-Air-Max-90-Off-White-Black,790,160,2/7/19,10.5,California,630
1/21/19,Off-White,Nike-Air-Max-90-Off-White-Black,700,160,2/7/19,10.5,California,540
1/21/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,700,160,2/7/19,9.0,Nevada,540
1/21/19,Off-White,Nike-Air-Max-97-Off-White-Menta,768,190,10/18/18,10.5,New York,578
1/21/19,Off-White,Nike-Air-Presto-Off-White,1688,160,9/9/17,11.0,New York,1528
1/21/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,660,160,7/27/18,8.0,California,500
1/21/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,719,160,7/27/18,8.0,North Dakota,559
1/21/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,752,160,7/27/18,11.0,Maryland,592
1/21/19,Off-White,Nike-Air-Presto-Off-White-White-2018,567,160,8/3/18,8.0,California,407
1/21/19,Off-White,Nike-Air-Presto-Off-White-White-2018,592,160,8/3/18,10.0,Connecticut,432
1/21/19,Off-White,Nike-Air-Presto-Off-White-White-2018,563,160,8/3/18,12.0,California,403
1/21/19,Off-White,Nike-Air-VaporMax-Off-White-2018,579,250,4/14/18,9.5,Massachusetts,329
1/21/19,Off-White,Nike-Air-VaporMax-Off-White-Black,669,250,3/30/18,5.5,Washington,419
1/21/19,Off-White,Nike-Blazer-Mid-Off-White,1228,130,9/9/17,10.0,California,1098
1/21/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,609,130,10/3/18,8.5,Texas,479
1/21/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,499,130,10/3/18,5.0,New Jersey,369
1/21/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,470,130,10/3/18,8.0,California,340
1/21/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,575,130,10/3/18,12.0,Virginia,445
1/21/19,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,773,130,8/25/18,11.0,New York,643
1/21/19,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,750,200,11/1/17,11.0,Arizona,550
1/21/19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,250,200,6/14/18,10.0,New York,50
1/21/19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,265,200,6/14/18,10.5,New York,65
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,335,170,10/13/18,11.0,Florida,165
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,320,170,10/13/18,10.0,Texas,150
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,340,170,10/13/18,10.5,Pennsylvania,170
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,320,170,10/13/18,9.5,New York,150
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,340,170,10/13/18,10.5,California,170
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,261,170,10/13/18,7.0,California,91
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,231,170,11/28/18,10.5,New Mexico,61
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,235,170,11/28/18,9.0,Maryland,65
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,236,170,11/28/18,8.0,Pennsylvania,66
1/21/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,258,170,11/28/18,11.0,Texas,88
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2858,190,9/9/17,10.0,Pennsylvania,2668
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,775,190,6/23/18,6.0,Nebraska,585
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,860,190,6/23/18,10.5,Virginia,670
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1022,190,6/23/18,9.5,Colorado,832
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,700,190,6/23/18,13.0,Minnesota,510
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,800,190,6/23/18,11.0,Oregon,610
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1050,190,6/23/18,8.5,Massachusetts,860
1/22/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,895,190,6/23/18,10.5,Connecticut,705
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,585,170,12/19/18,10.5,Virginia,415
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,635,170,12/19/18,8.5,Florida,465
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,580,170,12/19/18,11.0,Arizona,410
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,687,170,12/19/18,9.5,Virginia,517
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,635,170,12/19/18,9.0,California,465
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,590,170,12/19/18,13.0,California,420
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,575,170,12/19/18,10.5,Texas,405
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,415,170,12/19/18,10.0,California,245
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,375,170,12/19/18,5.0,Washington,205
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,423,170,12/19/18,12.0,Texas,253
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,400,170,12/19/18,11.5,Maryland,230
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,427,170,12/19/18,8.5,New York,257
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,395,170,12/19/18,6.0,New York,225
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,397,170,12/19/18,11.5,Michigan,227
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,434,170,12/19/18,8.0,Texas,264
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,430,170,12/19/18,9.5,New York,260
1/22/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,385,170,12/19/18,7.5,Maryland,215
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Black,540,160,2/7/19,7.0,New York,380
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Black,705,160,2/7/19,9.0,Washington,545
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Black,675,160,2/7/19,12.0,Indiana,515
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Black,557,160,2/7/19,7.5,New Jersey,397
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,650,160,2/7/19,9.5,California,490
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,650,160,2/7/19,10.0,Colorado,490
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,710,160,2/7/19,10.0,New Mexico,550
1/22/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,617,160,2/7/19,11.0,New York,457
1/22/19,Off-White,Nike-Air-Max-97-Off-White-Menta,820,190,10/18/18,13.0,New York,630
1/22/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,715,160,7/27/18,11.0,Illinois,555
1/22/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,761,160,7/27/18,10.0,New York,601
1/22/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,760,160,7/27/18,10.0,Florida,600
1/22/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,658,160,7/27/18,5.0,California,498
1/22/19,Off-White,Nike-Air-Presto-Off-White-White-2018,599,160,8/3/18,10.0,Louisiana,439
1/22/19,Off-White,Nike-Air-Presto-Off-White-White-2018,600,160,8/3/18,10.0,Indiana,440
1/22/19,Off-White,Nike-Air-Presto-Off-White-White-2018,565,160,8/3/18,12.0,Iowa,405
1/22/19,Off-White,Nike-Air-VaporMax-Off-White,1045,250,9/9/17,7.5,California,795
1/22/19,Off-White,Nike-Air-VaporMax-Off-White-2018,553,250,4/14/18,11.0,Pennsylvania,303
1/22/19,Off-White,Nike-Air-VaporMax-Off-White-2018,598,250,4/14/18,9.5,Pennsylvania,348
1/22/19,Off-White,Nike-Air-VaporMax-Off-White-Black,600,250,3/30/18,6.0,Florida,350
1/22/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,620,130,10/3/18,12.0,Texas,490
1/22/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,510,130,10/3/18,6.0,New York,380
1/22/19,Off-White,Nike-Blazer-Mid-Off-White-All-Hallows-Eve,570,130,10/3/18,11.0,California,440
1/22/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,530,130,10/3/18,10.0,Florida,400
1/22/19,Off-White,Nike-Blazer-Mid-Off-White-Grim-Reaper,500,130,10/3/18,9.0,Pennsylvania,370
1/22/19,Off-White,Nike-Blazer-Mid-Off-White-Wolf-Grey,850,130,8/25/18,5.0,Washington,720
1/22/19,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,355,200,6/14/18,10.0,California,155
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,355,170,10/13/18,11.5,California,185
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,250,170,10/13/18,5.0,Georgia,80
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,340,170,10/13/18,11.0,New York,170
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,319,170,10/13/18,8.5,Connecticut,149
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Black-Silver,335,170,10/13/18,11.5,California,165
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,242,170,11/28/18,10.0,Texas,72
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,240,170,11/28/18,9.5,Virginia,70
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,270,170,11/28/18,12.0,California,100
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,374,170,11/28/18,6.0,Texas,204
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,271,170,11/28/18,11.5,California,101
1/22/19,Off-White,Nike-Zoom-Fly-Off-White-Pink,231,170,11/28/18,10.0,Georgia,61
1/23/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,1020,190,6/23/18,9.5,Michigan,830
1/23/19,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,888,190,6/23/18,10.5,Pennsylvania,698
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,589,170,12/19/18,10.0,California,419
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,624,170,12/19/18,9.0,Pennsylvania,454
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,600,170,12/19/18,8.0,Louisiana,430
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,571,170,12/19/18,10.5,Texas,401
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,518,170,12/19/18,7.0,California,348
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Black-White,596,170,12/19/18,12.0,Texas,426
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,398,170,12/19/18,9.5,California,228
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,420,170,12/19/18,9.5,Colorado,250
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,396,170,12/19/18,13.0,California,226
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,417,170,12/19/18,8.5,Texas,247
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,358,170,12/19/18,5.0,Illinois,188
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,400,170,12/19/18,8.5,New Jersey,230
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,365,170,12/19/18,4.0,California,195
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,410,170,12/19/18,11.0,Texas,240
1/23/19,Off-White,Nike-Air-Force-1-Low-Off-White-Volt,407,170,12/19/18,8.5,California,237
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,565,160,2/7/19,11.5,Florida,405
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,655,160,2/7/19,9.0,Florida,495
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,620,160,2/7/19,8.5,Florida,460
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,490,160,2/7/19,6.5,Florida,330
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,550,160,2/7/19,13.0,California,390
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,586,160,2/7/19,10.5,Ohio,426
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,560,160,2/7/19,7.5,Florida,400
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Black,700,160,2/7/19,10.0,California,540
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,625,160,2/7/19,10.0,California,465
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,510,160,2/7/19,7.5,California,350
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,500,160,2/7/19,7.5,Oregon,340
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,600,160,2/7/19,13.0,California,440
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,480,160,2/7/19,6.0,California,320
1/23/19,Off-White,Nike-Air-Max-90-Off-White-Desert-Ore,590,160,2/7/19,8.5,New Jersey,430
1/23/19,Off-White,Nike-Air-Max-97-Off-White-Menta,707,190,10/18/18,10.0,California,517
1/23/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,785,160,7/27/18,10.0,California,625
1/23/19,Off-White,Nike-Air-Presto-Off-White-Black-2018,702,160,7/27/18,10.0,California,542
